0.054902,0.0588235,0.0588235,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0627451,0.0588235,0.0627451,0.0588235,0.0627451,0.0627451,0.0588235,0.0627451,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0666667,0.0705882,0.0627451,0.0588235,0.0588235,0.0588235,0.0588235,0.0627451,0.0627451,0.0588235,0.054902,0.0627451,0.0705882,0.0745098,0.0627451,0.0627451,0.054902,0.0588235,0.0588235,0.0705882,0.0666667,0.0666667,0.0588235,0.0705882,0.0666667,0.054902,0.0588235,0.0588235,0.0627451,0.0666667,0.0666667,0.0705882,0.0745098,0.0784314,0.0666667,0.0627451,0.0705882,0.0588235,0.0627451,0.0627451,0.0784314,0.0705882,0.0627451,0.0627451,0.0588235,0.054902,0.0705882,0.0705882,0.0705882,0.0745098,0.0666667,0.0705882,0.0705882,0.0666667,0.0705882,0.0627451,0.0627451,0.0588235,0.0627451,0.0588235,0.0588235,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.054902,0.0588235,0.0627451,0.0705882,0.0745098,0.0705882,0.0666667,0.0705882,0.0627451,0.0627451,0.0705882,0.0666667,0.0627451,0.054902,0.0627451,0.0705882,0.0745098,0.0784314,0.0745098,0.0745098,0.0627451,0.0745098,0.0666667,0.0784314,0.0666667,0.0666667,0.0666667,0.0705882,0.0627451,0.0627451,0.0627451,0.0627451,0.0588235,0.0588235,0.0666667,0.0745098,0.0823529,0.0745098,0.0745098
0.054902,0.0627451,0.0666667,0.0588235,0.0588235,0.0627451,0.0588235,0.054902,0.054902,0.0627451,0.0588235,0.0588235,0.0588235,0.0588235,0.0627451,0.0588235,0.0666667,0.0627451,0.0627451,0.054902,0.0666667,0.0666667,0.0666667,0.0588235,0.0627451,0.0588235,0.0588235,0.0627451,0.0666667,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0627451,0.0588235,0.0588235,0.0588235,0.0588235,0.0705882,0.0666667,0.0705882,0.0627451,0.0666667,0.0666667,0.0588235,0.0627451,0.0627451,0.0705882,0.0666667,0.0666667,0.0627451,0.0705882,0.0705882,0.0627451,0.0666667,0.0666667,0.0666667,0.0588235,0.0666667,0.0705882,0.0705882,0.0666667,0.0627451,0.0588235,0.054902,0.0627451,0.0627451,0.0666667,0.0705882,0.0627451,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0588235,0.0666667,0.0588235,0.0588235,0.0588235,0.0627451,0.0705882,0.0627451,0.0666667,0.0666667,0.0588235,0.0666667,0.0745098,0.0745098,0.0705882,0.0745098,0.0666667,0.0705882,0.0666667,0.0666667,0.0745098,0.0666667,0.0666667,0.0705882,0.0666667,0.0705882,0.0705882,0.0666667,0.0705882,0.0745098,0.0784314,0.0745098,0.0745098,0.0666667,0.0627451,0.0666667,0.0588235,0.0705882,0.0666667,0.0666667,0.0705882,0.0666667,0.0666667,0.0666667,0.0705882,0.0705882,0.0745098,0.0784314,0.0745098,0.0705882
0.0588235,0.054902,0.0588235,0.0588235,0.0588235,0.0627451,0.0588235,0.054902,0.0588235,0.054902,0.054902,0.0588235,0.0627451,0.054902,0.0627451,0.0588235,0.0627451,0.0588235,0.0627451,0.0627451,0.0588235,0.0666667,0.0745098,0.0666667,0.0705882,0.0588235,0.0627451,0.0588235,0.0666667,0.0705882,0.0666667,0.0588235,0.0627451,0.0588235,0.0666667,0.0627451,0.0588235,0.0588235,0.0509804,0.0666667,0.0705882,0.0588235,0.0627451,0.0588235,0.0627451,0.0705882,0.0666667,0.0666667,0.0705882,0.0666667,0.0627451,0.0588235,0.0627451,0.0588235,0.0627451,0.0627451,0.0627451,0.0705882,0.0666667,0.0627451,0.0705882,0.0705882,0.0745098,0.0666667,0.0588235,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0705882,0.0666667,0.0705882,0.0705882,0.0745098,0.0666667,0.0588235,0.0627451,0.0627451,0.0705882,0.0666667,0.0666667,0.0588235,0.0666667,0.0627451,0.0666667,0.0784314,0.0705882,0.0588235,0.0705882,0.0745098,0.0627451,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0588235,0.0705882,0.0784314,0.0784314,0.0705882,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0784314,0.0705882,0.0705882,0.0745098,0.0666667,0.0627451,0.0627451,0.0627451,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0705882,0.0784314,0.0705882,0.0784314,0.0745098,0.0627451,0.0666667
0.054902,0.054902,0.054902,0.054902,0.0588235,0.0588235,0.0627451,0.0588235,0.0627451,0.0588235,0.0470588,0.054902,0.0627451,0.0627451,0.0588235,0.0666667,0.0627451,0.0588235,0.0588235,0.0627451,0.0627451,0.0627451,0.0666667,0.0705882,0.0627451,0.0627451,0.0627451,0.054902,0.0627451,0.0666667,0.0705882,0.0627451,0.054902,0.0627451,0.0627451,0.0666667,0.0666667,0.0588235,0.0588235,0.0745098,0.0705882,0.0627451,0.0627451,0.0627451,0.0666667,0.0666667,0.0627451,0.0627451,0.0705882,0.0627451,0.054902,0.0588235,0.0627451,0.0588235,0.0627451,0.0627451,0.0627451,0.0666667,0.0705882,0.0627451,0.0588235,0.054902,0.0627451,0.0705882,0.0666667,0.0588235,0.0705882,0.0588235,0.0666667,0.0705882,0.0666667,0.0627451,0.0627451,0.0627451,0.0705882,0.0666667,0.0627451,0.0627451,0.0666667,0.0627451,0.0588235,0.0666667,0.0627451,0.0666667,0.0588235,0.0627451,0.0666667,0.0666667,0.0627451,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0666667,0.0627451,0.0705882,0.0666667,0.0666667,0.0745098,0.0784314,0.0745098,0.0627451,0.0705882,0.0705882,0.0627451,0.0627451,0.0666667,0.0705882,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0705882,0.0705882,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0705882,0.0705882,0.0705882,0.0666667,0.0627451,0.0705882
0.0588235,0.0588235,0.054902,0.0588235,0.0588235,0.0588235,0.0627451,0.054902,0.0588235,0.0627451,0.0627451,0.054902,0.054902,0.0588235,0.0627451,0.0666667,0.0588235,0.0588235,0.0588235,0.0627451,0.0627451,0.0627451,0.0627451,0.0705882,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0666667,0.0627451,0.0588235,0.0666667,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0705882,0.0784314,0.0784314,0.0627451,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0666667,0.0666667,0.0627451,0.0588235,0.0588235,0.0627451,0.0666667,0.0627451,0.0705882,0.0705882,0.0666667,0.0705882,0.0666667,0.0666667,0.0588235,0.0666667,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0627451,0.0745098,0.0705882,0.0627451,0.0627451,0.0666667,0.0627451,0.0627451,0.0705882,0.0666667,0.0666667,0.0588235,0.0627451,0.0705882,0.0705882,0.0705882,0.0705882,0.0666667,0.0666667,0.0666667,0.0666667,0.0705882,0.0705882,0.0705882,0.0705882,0.0705882,0.0705882,0.0666667,0.0705882,0.0627451,0.0705882,0.0745098,0.0745098,0.0784314,0.0745098,0.0666667,0.0627451,0.0588235,0.054902,0.0627451,0.0666667,0.0666667,0.0666667,0.0666667,0.0705882,0.0666667,0.0666667,0.0745098,0.0705882,0.0588235,0.0627451,0.0705882,0.0705882,0.0666667,0.0705882,0.0705882,0.0784314,0.0745098,0.0666667,0.0588235
0.054902,0.0627451,0.0627451,0.0627451,0.0588235,0.0588235,0.0666667,0.054902,0.0588235,0.0588235,0.0588235,0.0666667,0.0588235,0.0627451,0.0588235,0.0509804,0.0627451,0.0627451,0.0627451,0.0627451,0.0666667,0.0705882,0.0588235,0.0627451,0.0666667,0.0627451,0.0627451,0.0666667,0.0627451,0.0666667,0.0588235,0.0627451,0.0588235,0.0588235,0.0588235,0.0666667,0.0627451,0.0666667,0.0705882,0.133333,0.121569,0.0588235,0.0627451,0.0666667,0.0666667,0.0627451,0.0627451,0.0627451,0.0627451,0.0666667,0.0705882,0.0666667,0.0588235,0.0666667,0.0627451,0.0666667,0.0666667,0.0627451,0.0705882,0.0666667,0.0627451,0.0627451,0.0588235,0.0627451,0.0666667,0.0705882,0.0627451,0.0627451,0.0588235,0.0627451,0.0666667,0.054902,0.0666667,0.0666667,0.0588235,0.0705882,0.0705882,0.0588235,0.0627451,0.0705882,0.0666667,0.0627451,0.0666667,0.0705882,0.0705882,0.0705882,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0705882,0.0666667,0.0705882,0.0666667,0.0705882,0.0745098,0.0588235,0.0627451,0.0627451,0.0705882,0.0666667,0.0666667,0.0666667,0.0627451,0.0627451,0.0588235,0.0666667,0.0627451,0.0627451,0.0627451,0.0666667,0.0705882,0.0705882,0.0705882,0.0705882,0.0666667,0.0666667,0.0666667,0.0745098,0.0745098,0.0666667,0.0705882,0.0705882,0.0705882,0.0745098,0.0705882,0.0627451
0.0588235,0.0627451,0.0588235,0.0588235,0.054902,0.0588235,0.0666667,0.0588235,0.054902,0.0588235,0.0627451,0.0666667,0.0588235,0.0588235,0.0666667,0.054902,0.054902,0.0627451,0.0666667,0.0705882,0.0666667,0.0705882,0.0666667,0.0666667,0.0588235,0.0627451,0.0627451,0.0627451,0.0705882,0.0627451,0.0588235,0.0666667,0.054902,0.054902,0.0588235,0.0588235,0.0627451,0.0627451,0.0666667,0.141176,0.12549,0.0509804,0.0705882,0.0745098,0.0627451,0.0627451,0.0666667,0.0627451,0.0627451,0.0705882,0.0666667,0.0627451,0.0627451,0.0745098,0.0627451,0.0627451,0.0666667,0.0627451,0.0745098,0.0705882,0.0666667,0.0627451,0.0666667,0.0705882,0.0627451,0.0627451,0.0627451,0.0627451,0.0666667,0.0588235,0.0588235,0.0588235,0.0666667,0.0588235,0.0588235,0.0705882,0.0627451,0.0627451,0.0627451,0.0666667,0.0588235,0.0588235,0.0627451,0.0666667,0.0666667,0.0666667,0.0627451,0.0745098,0.0627451,0.0705882,0.0666667,0.0705882,0.0627451,0.0588235,0.0627451,0.0666667,0.0705882,0.0666667,0.0666667,0.0705882,0.0705882,0.0627451,0.0705882,0.0705882,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0627451,0.0666667,0.0705882,0.0666667,0.0666667,0.0705882,0.0705882,0.0705882,0.0666667,0.0666667,0.0745098,0.0784314,0.0666667,0.0627451,0.0745098,0.0705882,0.0705882,0.0745098,0.0666667
0.0627451,0.0470588,0.054902,0.0588235,0.0627451,0.0627451,0.054902,0.0588235,0.0588235,0.054902,0.0627451,0.0666667,0.054902,0.0666667,0.0588235,0.0627451,0.0588235,0.0627451,0.0666667,0.0705882,0.0627451,0.0705882,0.0745098,0.0705882,0.0666667,0.0627451,0.0627451,0.0588235,0.0627451,0.0627451,0.0705882,0.0627451,0.0509804,0.054902,0.0666667,0.0627451,0.0588235,0.0627451,0.0627451,0.0862745,0.0823529,0.0588235,0.0705882,0.0666667,0.0666667,0.0666667,0.0666667,0.0588235,0.0627451,0.0588235,0.0705882,0.0666667,0.0666667,0.0666667,0.0666667,0.0627451,0.0588235,0.0666667,0.0745098,0.0705882,0.0627451,0.0666667,0.0705882,0.0666667,0.0627451,0.0627451,0.0666667,0.0705882,0.0627451,0.0588235,0.0666667,0.0588235,0.0666667,0.0666667,0.0588235,0.0705882,0.0627451,0.0627451,0.0705882,0.0666667,0.0627451,0.0627451,0.0627451,0.0588235,0.0588235,0.0588235,0.0588235,0.0705882,0.0666667,0.0627451,0.0666667,0.0745098,0.0666667,0.0588235,0.0588235,0.0705882,0.0666667,0.0627451,0.0666667,0.0666667,0.0627451,0.0666667,0.0666667,0.0666667,0.0705882,0.0666667,0.0627451,0.0666667,0.0627451,0.0627451,0.0627451,0.0745098,0.0705882,0.0627451,0.0666667,0.0666667,0.0745098,0.0666667,0.0627451,0.0666667,0.0705882,0.0627451,0.0588235,0.0627451,0.0745098,0.0705882,0.0705882,0.0745098
0.0627451,0.0509804,0.0509804,0.054902,0.0627451,0.0627451,0.054902,0.0627451,0.0588235,0.0588235,0.0588235,0.0627451,0.054902,0.054902,0.0588235,0.0588235,0.0627451,0.0627451,0.0627451,0.0627451,0.0588235,0.0627451,0.0745098,0.0666667,0.0705882,0.0627451,0.0666667,0.0627451,0.0588235,0.0627451,0.0666667,0.0666667,0.0627451,0.0666667,0.0666667,0.0666667,0.0627451,0.0588235,0.0627451,0.0784314,0.0784314,0.0627451,0.0666667,0.0627451,0.0627451,0.0627451,0.054902,0.0666667,0.0588235,0.054902,0.0588235,0.0588235,0.0705882,0.0627451,0.0588235,0.0588235,0.054902,0.0666667,0.0901961,0.0745098,0.0588235,0.0666667,0.0627451,0.0627451,0.0627451,0.054902,0.0666667,0.0627451,0.0588235,0.054902,0.0705882,0.0627451,0.0666667,0.0666667,0.0627451,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0705882,0.0627451,0.0666667,0.0588235,0.0627451,0.0666667,0.0627451,0.0666667,0.0627451,0.0627451,0.0705882,0.0666667,0.0705882,0.0666667,0.0666667,0.0705882,0.0666667,0.0627451,0.0705882,0.0627451,0.054902,0.0705882,0.0666667,0.0627451,0.0705882,0.0588235,0.0627451,0.0705882,0.0705882,0.0666667,0.0666667,0.0666667,0.0666667,0.0627451,0.0745098,0.0745098,0.0705882,0.0705882,0.0666667,0.0666667,0.0627451,0.0627451,0.0666667,0.0627451,0.0705882,0.0666667,0.0705882,0.0745098
0.0588235,0.0627451,0.0588235,0.0588235,0.054902,0.0627451,0.0666667,0.0627451,0.0588235,0.0588235,0.0627451,0.0627451,0.0588235,0.0588235,0.0509804,0.054902,0.0588235,0.0588235,0.0588235,0.0666667,0.0666667,0.0627451,0.0666667,0.0666667,0.0705882,0.0666667,0.0666667,0.0627451,0.054902,0.0627451,0.0666667,0.0627451,0.0588235,0.0627451,0.0588235,0.0588235,0.0666667,0.0588235,0.0705882,0.0784314,0.0784314,0.0627451,0.0627451,0.0627451,0.0666667,0.0627451,0.0666667,0.0705882,0.0705882,0.0627451,0.0627451,0.0705882,0.0745098,0.0588235,0.0588235,0.0588235,0.0588235,0.0627451,0.0823529,0.0745098,0.0588235,0.0627451,0.0705882,0.0666667,0.0666667,0.0627451,0.0627451,0.0627451,0.0588235,0.0627451,0.0666667,0.0705882,0.0666667,0.0705882,0.0627451,0.0627451,0.0666667,0.0627451,0.0666667,0.0627451,0.0666667,0.0705882,0.0705882,0.0745098,0.0705882,0.0627451,0.0745098,0.0705882,0.0666667,0.0705882,0.0666667,0.0745098,0.0745098,0.0666667,0.0627451,0.0666667,0.0705882,0.0666667,0.0666667,0.0666667,0.0588235,0.0745098,0.0745098,0.0627451,0.0666667,0.0705882,0.0705882,0.0666667,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0627451,0.0745098,0.0705882,0.0745098,0.0705882,0.0745098,0.0705882,0.0705882,0.0705882,0.0666667,0.0627451,0.0745098,0.0705882,0.0666667,0.0745098
